,?,,?UTC,??,?,?,,,?,?,50KT,50KT,50KT,30KT,30KT,30KT,
2007,4,6,12,0701,KONG-REY,6,27.2,164.3,1012,0,0,0,0,0,0,0,0
2007,4,6,18,0701,KONG-REY,6,27.1,166.3,1012,0,0,0,0,0,0,0,0
2007,5,15,6,0702,YUTU,2,8.1,146.6,1006,0,0,0,0,0,0,0,0
2007,5,15,12,0702,YUTU,2,8.2,146.2,1008,0,0,0,0,0,0,0,0
2007,5,15,18,0702,YUTU,2,8.4,145.4,1006,0,0,0,0,0,0,0,0
2007,5,16,0,0702,YUTU,2,8.9,144.7,1008,0,0,0,0,0,0,0,0
2007,5,16,6,0702,YUTU,2,9.0,144.3,1008,0,0,0,0,0,0,0,0
2007,5,16,12,0702,YUTU,2,9.0,143.2,1008,0,0,0,0,0,0,0,0
2007,5,16,18,0702,YUTU,2,8.8,141.9,1006,0,0,0,0,0,0,0,0
2007,5,17,0,0702,YUTU,2,8.9,140.7,1006,0,0,0,0,0,0,0,0
2007,5,17,6,0702,YUTU,2,9.3,138.9,1006,0,0,0,0,0,0,0,0
2007,5,17,12,0702,YUTU,2,9.8,137.9,1006,0,0,0,0,0,0,0,0
2007,5,17,18,0702,YUTU,3,10.5,137.1,1002,35,0,0,0,9,70,70,0
2007,5,18,0,0702,YUTU,3,11.3,136.2,996,45,0,0,0,9,80,80,0
2007,5,18,6,0702,YUTU,4,12.1,134.9,990,55,9,20,20,1,90,80,0
2007,5,18,12,0702,YUTU,4,13.0,133.8,980,60,9,30,30,1,100,80,0
2007,5,18,18,0702,YUTU,5,14.0,133.0,975,65,9,30,30,1,100,90,0
2007,5,19,0,0702,YUTU,5,15.1,132.5,970,70,9,40,40,2,100,90,0
2007,5,19,6,0702,YUTU,5,16.2,132.2,960,80,9,50,50,2,110,100,0
2007,5,19,12,0702,YUTU,5,17.1,132.3,950,85,9,60,60,2,110,100,0
2007,5,19,18,0702,YUTU,5,17.7,132.7,945,90,9,60,60,2,120,110,0
2007,5,20,0,0702,YUTU,5,18.2,133.4,945,90,9,60,60,3,120,110,0
2007,5,20,6,0702,YUTU,5,19.0,134.3,945,90,9,60,60,3,130,120,0
2007,5,20,12,0702,YUTU,5,19.8,135.3,935,95,9,70,70,3,140,120,0
2007,5,20,18,0702,YUTU,5,20.8,136.5,935,95,3,80,60,3,150,100,0
2007,5,21,0,0702,YUTU,5,21.7,137.8,935,95,3,80,60,3,150,90,0
2007,5,21,6,0702,YUTU,5,22.9,139.2,945,90,9,60,60,3,130,90,0
2007,5,21,12,0702,YUTU,5,24.0,140.7,950,90,9,50,50,3,130,90,0
2007,5,21,15,0702,YUTU,5,24.6,141.5,955,85,9,40,40,3,120,90,0
2007,5,21,18,0702,YUTU,5,25.2,142.5,960,80,9,40,40,3,120,90,0
2007,5,21,21,0702,YUTU,5,25.8,143.6,965,75,9,30,30,3,100,80,0
2007,5,22,0,0702,YUTU,5,26.3,144.6,970,70,9,30,30,3,100,80,0
2007,5,22,3,0702,YUTU,5,26.9,145.5,970,70,9,30,30,3,100,80,0
2007,5,22,6,0702,YUTU,5,27.4,146.6,975,65,9,30,30,3,120,100,0
2007,5,22,12,0702,YUTU,4,28.8,149.5,985,50,0,0,0,3,120,100,0
2007,5,22,18,0702,YUTU,3,29.9,152.8,990,45,0,0,0,3,120,100,0
2007,5,23,0,0702,YUTU,6,31.0,156.0,992,0,0,0,0,0,0,0,0
2007,5,23,6,0702,YUTU,6,31.3,160.0,1000,0,0,0,0,0,0,0,0
2007,5,23,12,0702,YUTU,6,32.7,163.9,1000,0,0,0,0,0,0,0,0
2007,5,23,18,0702,YUTU,6,34.4,167.5,994,0,0,0,0,0,0,0,0
2007,5,24,0,0702,YUTU,6,35.4,170.3,996,0,0,0,0,0,0,0,0
2007,5,24,6,0702,YUTU,6,36.2,173.0,994,0,0,0,0,0,0,0,0
2007,5,24,12,0702,YUTU,6,36.3,175.7,994,0,0,0,0,0,0,0,0
2007,5,24,18,0702,YUTU,6,36.4,179.0,998,0,0,0,0,0,0,0,0
2007,5,25,0,0702,YUTU,6,36.6,183.0,1004,0,0,0,0,0,0,0,0
2007,7,3,0,0703,TORAJI,2,15.4,111.7,1002,0,0,0,0,0,0,0,0
2007,7,3,6,0703,TORAJI,2,16.5,111.1,1002,0,0,0,0,0,0,0,0
2007,7,3,12,0703,TORAJI,2,17.5,110.6,1000,0,0,0,0,0,0,0,0
2007,7,3,18,0703,TORAJI,2,17.9,110.5,998,0,0,0,0,0,0,0,0
2007,7,4,0,0703,TORAJI,2,18.2,110.3,998,0,0,0,0,0,0,0,0
2007,7,4,6,0703,TORAJI,3,18.5,110.1,996,35,0,0,0,3,100,20,0
2007,7,4,12,0703,TORAJI,3,19.0,109.7,996,35,0,0,0,3,150,20,0
2007,7,4,18,0703,TORAJI,3,19.6,109.2,994,35,0,0,0,7,100,40,0
2007,7,5,0,0703,TORAJI,3,20.2,108.6,994,35,0,0,0,5,120,80,0
2007,7,5,6,0703,TORAJI,3,21.0,108.2,994,35,0,0,0,4,100,50,0
2007,7,5,12,0703,TORAJI,3,21.4,107.4,994,35,0,0,0,4,100,50,0
2007,7,5,18,0703,TORAJI,2,22.2,106.7,996,0,0,0,0,0,0,0,0
2007,7,6,0,0703,TORAJI,2,22.6,105.2,1000,0,0,0,0,0,0,0,0
2007,7,7,6,0704,MAN-YI,2,5.6,148.9,1006,0,0,0,0,0,0,0,0
2007,7,7,12,0704,MAN-YI,2,6.0,148.5,1004,0,0,0,0,0,0,0,0
2007,7,7,18,0704,MAN-YI,2,6.4,147.9,1002,0,0,0,0,0,0,0,0
2007,7,8,0,0704,MAN-YI,2,7.2,147.2,1000,0,0,0,0,0,0,0,0
2007,7,8,6,0704,MAN-YI,2,7.9,146.0,998,0,0,0,0,0,0,0,0
2007,7,8,12,0704,MAN-YI,2,8.5,144.8,998,0,0,0,0,0,0,0,0
2007,7,8,18,0704,MAN-YI,2,9.1,143.6,998,0,0,0,0,0,0,0,0
2007,7,9,0,0704,MAN-YI,3,10.3,142.3,994,35,0,0,0,9,120,120,0
2007,7,9,6,0704,MAN-YI,3,11.0,141.2,990,40,0,0,0,9,160,160,0
2007,7,9,12,0704,MAN-YI,3,11.6,139.9,990,45,0,0,0,9,160,160,0
2007,7,9,18,0704,MAN-YI,4,11.9,139.2,985,50,0,0,0,9,200,200,0
2007,7,10,0,0704,MAN-YI,4,12.0,138.4,980,50,0,0,0,9,210,210,0
2007,7,10,6,0704,MAN-YI,4,12.8,137.3,970,55,9,50,50,9,240,240,0
2007,7,10,12,0704,MAN-YI,4,13.7,136.6,965,60,2,80,40,2,270,210,0
2007,7,10,18,0704,MAN-YI,5,15.0,135.2,960,65,2,100,50,2,300,180,0
2007,7,11,0,0704,MAN-YI,5,16.0,134.1,955,70,2,100,50,2,300,180,0
2007,7,11,6,0704,MAN-YI,5,17.4,133.0,950,75,2,100,50,2,300,180,0
2007,7,11,12,0704,MAN-YI,5,18.9,131.4,945,80,2,120,80,2,300,210,0
2007,7,11,18,0704,MAN-YI,5,19.9,130.0,935,90,2,120,80,2,300,210,0
2007,7,12,0,0704,MAN-YI,5,21.0,129.2,930,95,2,140,80,2,300,240,0
2007,7,12,6,0704,MAN-YI,5,22.2,128.6,930,95,2,140,80,2,300,240,0
2007,7,12,9,0704,MAN-YI,5,23.0,128.2,930,95,2,140,80,2,300,240,0
2007,7,12,12,0704,MAN-YI,5,23.5,128.0,930,95,2,120,80,3,300,240,0
2007,7,12,15,0704,MAN-YI,5,24.2,127.8,930,95,2,120,80,3,350,240,0
2007,7,12,18,0704,MAN-YI,5,24.9,127.5,930,95,2,120,80,3,350,240,0
2007,7,12,21,0704,MAN-YI,5,25.5,127.4,930,95,2,150,80,3,350,240,0
2007,7,13,0,0704,MAN-YI,5,26.1,127.4,930,95,2,150,80,3,350,200,0
2007,7,13,3,0704,MAN-YI,5,26.6,127.6,935,90,2,150,80,3,350,200,0
2007,7,13,6,0704,MAN-YI,5,27.4,127.7,940,85,2,150,80,3,350,200,0
2007,7,13,9,0704,MAN-YI,5,28.0,127.7,940,85,2,140,80,3,350,200,0
2007,7,13,12,0704,MAN-YI,5,28.5,127.7,945,75,2,140,80,3,350,200,0
2007,7,13,15,0704,MAN-YI,5,28.9,127.9,945,75,2,140,80,3,350,200,0
2007,7,13,18,0704,MAN-YI,5,29.4,128.2,945,75,2,140,80,3,350,200,0
2007,7,13,21,0704,MAN-YI,5,30.0,128.7,945,75,2,120,60,3,350,200,0
2007,7,14,0,0704,MAN-YI,5,30.4,129.3,945,75,2,120,60,3,350,200,0
2007,7,14,3,0704,MAN-YI,5,31.0,130.2,945,75,2,120,60,3,350,200,0
2007,7,14,4,0704,MAN-YI,5,31.2,130.5,945,75,2,120,60,3,350,200,1
2007,7,14,5,0704,MAN-YI,5,31.4,130.8,945,75,2,120,60,3,350,200,1
2007,7,14,6,0704,MAN-YI,5,31.7,131.2,950,70,2,120,60,3,350,200,0
2007,7,14,9,0704,MAN-YI,5,32.2,132.0,955,70,2,120,60,3,350,200,0
2007,7,14,12,0704,MAN-YI,5,32.7,132.8,960,65,3,120,40,3,300,180,1
2007,7,14,15,0704,MAN-YI,5,33.0,133.7,960,65,3,120,40,3,300,180,0
2007,7,14,18,0704,MAN-YI,4,33.2,134.8,965,60,3,120,40,3,300,180,0
2007,7,14,20,0704,MAN-YI,4,33.5,135.7,965,60,3,120,40,3,300,180,1
2007,7,14,21,0704,MAN-YI,4,33.6,136.1,965,60,3,100,20,3,300,150,0
2007,7,15,0,0704,MAN-YI,4,33.9,137.4,975,60,3,100,20,3,300,150,0
2007,7,15,3,0704,MAN-YI,4,34.1,138.7,975,60,3,100,20,3,300,150,0
2007,7,15,6,0704,MAN-YI,4,34.6,140.6,980,50,0,0,0,3,300,120,0
2007,7,15,9,0704,MAN-YI,4,34.7,142.4,980,50,0,0,0,3,300,120,0
2007,7,15,12,0704,MAN-YI,3,35.0,143.7,985,40,0,0,0,3,300,150,0
2007,7,15,18,0704,MAN-YI,3,35.2,144.9,985,40,0,0,0,3,300,150,0
2007,7,16,0,0704,MAN-YI,6,34.7,145.5,986,0,0,0,0,0,0,0,0
2007,7,16,6,0704,MAN-YI,6,35.5,148.8,986,0,0,0,0,0,0,0,0
2007,7,16,12,0704,MAN-YI,6,35.9,150.5,986,0,0,0,0,0,0,0,0
2007,7,16,18,0704,MAN-YI,6,36.4,151.8,986,0,0,0,0,0,0,0,0
2007,7,17,0,0704,MAN-YI,6,36.5,153.0,986,0,0,0,0,0,0,0,0
2007,7,17,6,0704,MAN-YI,6,36.5,155.0,986,0,0,0,0,0,0,0,0
2007,7,17,12,0704,MAN-YI,6,36.7,157.2,986,0,0,0,0,0,0,0,0
2007,7,17,18,0704,MAN-YI,6,37.0,159.2,986,0,0,0,0,0,0,0,0
2007,7,18,0,0704,MAN-YI,6,37.6,161.7,986,0,0,0,0,0,0,0,0
2007,7,18,6,0704,MAN-YI,6,38.8,163.9,984,0,0,0,0,0,0,0,0
2007,7,18,12,0704,MAN-YI,6,39.3,165.8,984,0,0,0,0,0,0,0,0
2007,7,18,18,0704,MAN-YI,6,41.4,167.7,984,0,0,0,0,0,0,0,0
2007,7,19,0,0704,MAN-YI,6,42.8,168.8,984,0,0,0,0,0,0,0,0
2007,7,19,6,0704,MAN-YI,6,43.5,168.9,984,0,0,0,0,0,0,0,0
2007,7,19,12,0704,MAN-YI,6,43.9,168.9,988,0,0,0,0,0,0,0,0
2007,7,19,18,0704,MAN-YI,6,44.3,168.4,992,0,0,0,0,0,0,0,0
2007,7,20,0,0704,MAN-YI,6,44.0,167.6,992,0,0,0,0,0,0,0,0
2007,7,20,6,0704,MAN-YI,6,44.0,168.1,996,0,0,0,0,0,0,0,0
2007,7,20,12,0704,MAN-YI,6,44.2,169.0,1000,0,0,0,0,0,0,0,0
2007,7,20,18,0704,MAN-YI,6,44.5,170.0,1000,0,0,0,0,0,0,0,0
2007,7,21,0,0704,MAN-YI,6,44.8,171.7,1004,0,0,0,0,0,0,0,0
2007,7,21,6,0704,MAN-YI,6,45.2,173.4,1004,0,0,0,0,0,0,0,0
2007,7,21,12,0704,MAN-YI,6,46.0,174.4,1004,0,0,0,0,0,0,0,0
2007,7,21,18,0704,MAN-YI,6,47.4,175.0,1004,0,0,0,0,0,0,0,0
2007,7,22,0,0704,MAN-YI,6,48.6,175.3,1004,0,0,0,0,0,0,0,0
2007,7,22,6,0704,MAN-YI,6,49.3,175.6,1004,0,0,0,0,0,0,0,0
2007,7,22,12,0704,MAN-YI,6,49.4,176.0,1004,0,0,0,0,0,0,0,0
2007,7,22,18,0704,MAN-YI,6,49.3,177.1,1004,0,0,0,0,0,0,0,0
2007,7,23,0,0704,MAN-YI,6,49.4,178.7,1004,0,0,0,0,0,0,0,0
2007,7,23,6,0704,MAN-YI,6,49.5,180.1,1006,0,0,0,0,0,0,0,0
2007,7,27,12,0705,USAGI,2,19.0,155.3,1006,0,0,0,0,0,0,0,0
2007,7,27,18,0705,USAGI,2,18.2,153.3,1004,0,0,0,0,0,0,0,0
2007,7,28,0,0705,USAGI,2,17.8,150.8,1004,0,0,0,0,0,0,0,0
2007,7,28,6,0705,USAGI,2,17.5,149.7,1002,0,0,0,0,0,0,0,0
2007,7,28,12,0705,USAGI,2,17.7,149.4,1002,0,0,0,0,0,0,0,0
2007,7,28,18,0705,USAGI,2,18.1,148.4,1002,0,0,0,0,0,0,0,0
2007,7,29,0,0705,USAGI,2,18.1,146.6,1002,0,0,0,0,0,0,0,0
2007,7,29,6,0705,USAGI,3,18.3,144.5,1000,35,0,0,0,1,120,100,0
2007,7,29,12,0705,USAGI,3,18.5,143.8,996,40,0,0,0,1,130,110,0
2007,7,29,18,0705,USAGI,3,18.7,143.3,990,45,0,0,0,1,140,120,0
2007,7,30,0,0705,USAGI,4,19.2,142.5,985,55,9,40,40,1,160,120,0
2007,7,30,6,0705,USAGI,4,19.8,142.0,980,60,9,45,45,1,170,130,0
2007,7,30,12,0705,USAGI,5,20.4,141.4,980,65,9,55,55,1,190,130,0
2007,7,30,18,0705,USAGI,5,21.3,140.7,975,70,9,60,60,1,190,130,0
2007,7,31,0,0705,USAGI,5,21.8,140.3,970,70,9,60,60,1,200,130,0
2007,7,31,6,0705,USAGI,5,22.6,139.7,960,75,9,65,65,1,220,140,0
2007,7,31,12,0705,USAGI,5,23.4,139.0,955,80,9,70,70,1,240,140,0
2007,7,31,18,0705,USAGI,5,24.2,137.9,950,85,9,75,75,1,240,140,0
2007,8,1,0,0705,USAGI,5,25.1,137.1,945,90,9,80,80,1,240,160,0
2007,8,1,6,0705,USAGI,5,26.2,135.9,945,90,9,80,80,1,240,160,0
2007,8,1,12,0705,USAGI,5,27.5,135.1,945,90,9,80,80,2,240,160,0
2007,8,1,18,0705,USAGI,5,29.1,133.8,945,90,9,90,90,2,240,170,0
2007,8,1,21,0705,USAGI,5,29.9,133.2,945,90,9,100,100,2,240,180,0
2007,8,2,0,0705,USAGI,5,30.6,132.8,945,90,9,100,100,2,240,180,0
2007,8,2,3,0705,USAGI,5,31.3,132.3,955,85,9,100,100,2,240,180,0
2007,8,2,6,0705,USAGI,5,31.8,131.9,960,80,9,90,90,2,240,160,0
2007,8,2,8,0705,USAGI,5,32.3,131.7,960,80,9,90,90,2,220,160,1
2007,8,2,9,0705,USAGI,5,32.5,131.6,965,70,9,90,90,2,220,160,0
2007,8,2,12,0705,USAGI,4,33.0,131.4,975,60,3,80,40,2,210,140,0
2007,8,2,15,0705,USAGI,4,33.6,131.4,985,55,3,70,30,2,210,120,0
2007,8,2,16,0705,USAGI,4,33.9,131.3,985,55,3,70,30,2,210,120,1
2007,8,2,18,0705,USAGI,4,34.3,131.3,990,50,0,0,0,2,210,120,0
2007,8,2,21,0705,USAGI,3,35.3,131.6,990,45,0,0,0,2,210,100,0
2007,8,3,0,0705,USAGI,3,35.9,132.1,992,45,0,0,0,3,210,80,0
2007,8,3,3,0705,USAGI,3,36.3,132.8,992,45,0,0,0,3,210,80,0
2007,8,3,6,0705,USAGI,3,36.9,133.5,994,40,0,0,0,3,200,50,0
2007,8,3,9,0705,USAGI,3,37.7,134.4,994,40,0,0,0,3,200,50,0
2007,8,3,12,0705,USAGI,3,38.3,135.1,994,40,0,0,0,3,180,50,0
2007,8,3,15,0705,USAGI,3,39.0,135.9,994,40,0,0,0,3,180,50,0
2007,8,3,18,0705,USAGI,3,39.5,136.7,994,40,0,0,0,3,180,50,0
2007,8,3,21,0705,USAGI,3,40.2,137.8,994,40,0,0,0,3,180,40,0
2007,8,4,0,0705,USAGI,3,40.7,139.0,996,40,0,0,0,3,180,40,0
2007,8,4,3,0705,USAGI,3,41.1,140.1,998,35,0,0,0,3,150,30,0
2007,8,4,4,0705,USAGI,3,41.1,140.4,998,35,0,0,0,3,150,30,1
2007,8,4,5,0705,USAGI,3,41.2,140.8,1000,35,0,0,0,3,150,30,1
2007,8,4,6,0705,USAGI,2,41.6,141.6,1000,0,0,0,0,0,0,0,0
2007,8,4,12,0705,USAGI,6,42.0,145.4,1000,0,0,0,0,0,0,0,0
2007,8,4,18,0705,USAGI,6,42.3,148.9,1000,0,0,0,0,0,0,0,0
2007,8,4,18,0706,PABUK,2,18.4,137.5,1006,0,0,0,0,0,0,0,0
2007,8,5,0,0706,PABUK,2,18.9,136.6,1004,0,0,0,0,0,0,0,0
2007,8,5,6,0706,PABUK,3,19.6,135.6,1000,35,0,0,0,9,80,80,0
2007,8,5,12,0706,PABUK,3,20.2,134.1,996,40,0,0,0,2,100,80,0
2007,8,5,18,0706,PABUK,3,20.6,133.0,996,40,0,0,0,2,120,100,0
2007,8,6,0,0706,PABUK,3,21.1,131.6,996,40,0,0,0,2,120,100,0
2007,8,6,6,0706,PABUK,3,21.4,130.4,992,45,0,0,0,1,140,100,0
2007,8,6,12,0706,PABUK,3,21.7,128.6,992,45,0,0,0,1,140,100,0
2007,8,6,18,0706,PABUK,4,21.5,126.7,990,50,0,0,0,1,140,100,0
2007,8,6,21,0706,PABUK,4,21.6,125.7,985,55,9,25,25,1,140,100,0
2007,8,7,0,0706,PABUK,4,21.8,124.8,980,60,9,30,30,1,140,120,0
2007,8,7,3,0706,PABUK,4,22.1,124.1,980,60,9,30,30,1,160,120,0
2007,8,7,6,0706,PABUK,4,22.2,123.3,980,60,9,30,30,1,160,120,0
2007,8,7,9,0706,PABUK,5,22.1,122.7,975,65,9,40,40,1,160,120,0
2007,8,7,12,0706,PABUK,5,21.9,122.1,975,65,9,40,40,1,160,120,0
2007,8,7,18,0706,PABUK,4,22.1,120.3,980,60,9,30,30,1,160,120,0
2007,8,8,0,0706,PABUK,4,22.3,118.6,985,55,9,25,25,1,160,120,0
2007,8,8,6,0706,PABUK,4,22.4,117.4,985,50,0,0,0,1,110,80,0
2007,8,8,12,0706,PABUK,3,22.1,116.0,990,45,0,0,0,1,60,40,0
2007,8,8,18,0706,PABUK,3,22.1,114.8,990,40,0,0,0,1,60,40,0
2007,8,9,0,0706,PABUK,3,22.0,113.7,992,35,0,0,0,1,60,40,0
2007,8,9,6,0706,PABUK,2,21.6,112.9,992,0,0,0,0,0,0,0,0
2007,8,9,12,0706,PABUK,2,21.0,112.8,992,0,0,0,0,0,0,0,0
2007,8,9,18,0706,PABUK,2,21.2,113.1,992,0,0,0,0,0,0,0,0
2007,8,10,0,0706,PABUK,2,21.7,113.4,992,0,0,0,0,0,0,0,0
2007,8,10,6,0706,PABUK,2,22.3,114.0,990,0,0,0,0,0,0,0,0
2007,8,10,12,0706,PABUK,2,22.5,113.6,992,0,0,0,0,0,0,0,0
2007,8,10,18,0706,PABUK,2,22.5,113.2,990,0,0,0,0,0,0,0,0
2007,8,11,0,0706,PABUK,2,22.6,113.7,992,0,0,0,0,0,0,0,0
2007,8,11,6,0706,PABUK,2,23.0,114.1,992,0,0,0,0,0,0,0,0
2007,8,11,12,0706,PABUK,2,23.3,115.0,992,0,0,0,0,0,0,0,0
2007,8,11,18,0706,PABUK,2,24.5,115.9,994,0,0,0,0,0,0,0,0
2007,8,12,0,0706,PABUK,2,25.3,117.0,994,0,0,0,0,0,0,0,0
2007,8,12,6,0706,PABUK,2,25.9,118.8,994,0,0,0,0,0,0,0,0
2007,8,12,12,0706,PABUK,2,28.0,121.3,994,0,0,0,0,0,0,0,0
2007,8,12,18,0706,PABUK,2,29.8,122.7,994,0,0,0,0,0,0,0,0
2007,8,13,0,0706,PABUK,2,30.7,123.3,994,0,0,0,0,0,0,0,0
2007,8,13,6,0706,PABUK,2,31.7,123.7,994,0,0,0,0,0,0,0,0
2007,8,13,12,0706,PABUK,2,32.8,124.8,996,0,0,0,0,0,0,0,0
2007,8,13,18,0706,PABUK,2,34.3,125.6,996,0,0,0,0,0,0,0,0
2007,8,14,0,0706,PABUK,2,35.7,125.9,998,0,0,0,0,0,0,0,0
2007,8,14,6,0706,PABUK,2,37.6,125.9,1000,0,0,0,0,0,0,0,0
2007,8,14,12,0706,PABUK,6,39.8,126.4,1002,0,0,0,0,0,0,0,0
2007,8,14,18,0706,PABUK,6,40.9,128.8,1004,0,0,0,0,0,0,0,0
2007,8,15,0,0706,PABUK,6,42.9,131.9,1006,0,0,0,0,0,0,0,0
2007,8,15,6,0706,PABUK,6,44.4,133.6,1006,0,0,0,0,0,0,0,0
2007,8,6,12,0707,WUTIP,2,15.0,130.0,1002,0,0,0,0,0,0,0,0
2007,8,6,18,0707,WUTIP,2,15.0,128.7,1002,0,0,0,0,0,0,0,0
2007,8,7,0,0707,WUTIP,2,15.5,127.7,998,0,0,0,0,0,0,0,0
2007,8,7,6,0707,WUTIP,2,16.4,127.2,998,0,0,0,0,0,0,0,0
2007,8,7,12,0707,WUTIP,2,17.5,127.3,996,0,0,0,0,0,0,0,0
2007,8,7,18,0707,WUTIP,2,18.6,126.8,994,0,0,0,0,0,0,0,0
2007,8,8,0,0707,WUTIP,3,20.0,125.1,992,35,0,0,0,1,240,200,0
2007,8,8,6,0707,WUTIP,3,21.1,124.1,990,35,0,0,0,1,240,200,0
2007,8,8,9,0707,WUTIP,3,21.6,123.5,990,35,0,0,0,1,240,180,0
2007,8,8,12,0707,WUTIP,3,22.1,122.9,992,35,0,0,0,1,240,150,0
2007,8,8,15,0707,WUTIP,3,22.4,122.3,994,35,0,0,0,1,200,120,0
2007,8,8,18,0707,WUTIP,3,22.9,121.7,994,35,0,0,0,1,150,100,0
2007,8,12,0,0708,SEPAT,2,17.6,135.8,1006,0,0,0,0,0,0,0,0
2007,8,12,6,0708,SEPAT,2,17.3,135.6,1004,0,0,0,0,0,0,0,0
2007,8,12,12,0708,SEPAT,2,17.2,135.5,1002,0,0,0,0,0,0,0,0
2007,8,12,18,0708,SEPAT,3,17.1,135.1,998,35,0,0,0,9,80,80,0
2007,8,13,0,0708,SEPAT,3,16.9,134.4,992,40,0,0,0,5,120,80,0
2007,8,13,6,0708,SEPAT,4,16.6,133.8,985,50,0,0,0,5,150,80,0
2007,8,13,12,0708,SEPAT,4,16.5,133.1,980,55,9,30,30,5,150,80,0
2007,8,13,18,0708,SEPAT,4,16.5,132.4,975,60,9,50,50,5,170,120,0
2007,8,14,0,0708,SEPAT,5,16.4,131.6,965,70,9,60,60,5,170,120,0
2007,8,14,6,0708,SEPAT,5,16.2,130.7,955,75,9,60,60,5,170,120,0
2007,8,14,12,0708,SEPAT,5,15.8,130.0,950,80,9,60,60,5,170,140,0
2007,8,14,18,0708,SEPAT,5,15.7,129.2,945,85,9,70,70,5,170,140,0
2007,8,15,0,0708,SEPAT,5,15.6,128.7,935,95,9,80,80,9,170,170,0
2007,8,15,6,0708,SEPAT,5,15.7,128.1,930,95,9,80,80,9,170,170,0
2007,8,15,12,0708,SEPAT,5,16.0,127.8,920,100,9,80,80,9,170,170,0
2007,8,15,18,0708,SEPAT,5,16.7,127.2,915,105,9,100,100,3,200,180,0
2007,8,16,0,0708,SEPAT,5,17.3,126.5,910,110,9,100,100,3,240,200,0
2007,8,16,6,0708,SEPAT,5,17.9,126.1,910,110,9,100,100,3,240,200,0
2007,8,16,12,0708,SEPAT,5,18.7,125.6,910,110,9,100,100,3,240,200,0
2007,8,16,18,0708,SEPAT,5,19.4,124.8,910,110,9,100,100,3,240,200,0
2007,8,17,0,0708,SEPAT,5,20.4,124.2,920,100,9,100,100,4,270,200,0
2007,8,17,6,0708,SEPAT,5,21.0,123.3,920,100,9,100,100,4,270,200,0
2007,8,17,9,0708,SEPAT,5,21.4,123.2,920,100,9,100,100,4,270,200,0
2007,8,17,12,0708,SEPAT,5,21.8,122.9,930,95,9,90,90,4,240,150,0
2007,8,17,15,0708,SEPAT,5,22.2,122.5,930,95,9,90,90,4,240,150,0
2007,8,17,18,0708,SEPAT,5,22.7,122.0,940,90,9,75,75,4,200,150,0
2007,8,17,21,0708,SEPAT,5,23.0,121.5,950,80,9,75,75,4,200,150,0
2007,8,18,0,0708,SEPAT,5,23.7,120.7,970,65,9,60,60,4,200,150,0
