,?,,?UTC,??,?,?,,,?,?,50KT,50KT,50KT,30KT,30KT,30KT,
2019,2,26,12,1902,WUTIP,5,15.4,140.1,950,85,9,50,50,1,180,90,0
2019,2,26,18,1902,WUTIP,5,15.7,140.1,955,80,9,50,50,1,180,90,0
2019,2,27,0,1902,WUTIP,5,16.0,140.0,965,70,9,50,50,1,180,90,0
2019,2,27,6,1902,WUTIP,5,16.4,139.8,970,65,9,40,40,1,180,90,0
2019,2,27,12,1902,WUTIP,4,16.5,139.0,980,55,9,30,30,1,180,90,0
2019,2,27,18,1902,WUTIP,4,16.7,137.7,990,50,0,0,0,1,150,90,0
2019,2,28,0,1902,WUTIP,3,17.2,136.7,996,40,0,0,0,1,150,90,0
2019,2,28,6,1902,WUTIP,2,17.6,135.6,1004,0,0,0,0,0,0,0,0
2019,2,28,12,1902,WUTIP,2,18.2,135.0,1010,0,0,0,0,0,0,0,0
2019,2,28,18,1902,WUTIP,2,18.6,134.6,1010,0,0,0,0,0,0,0,0
2019,3,1,0,1902,WUTIP,2,19.1,134.4,1012,0,0,0,0,0,0,0,0
2019,3,1,6,1902,WUTIP,2,19.4,134.2,1010,0,0,0,0,0,0,0,0
2019,3,1,12,1902,WUTIP,2,19.7,134.0,1012,0,0,0,0,0,0,0,0
2019,3,1,18,1902,WUTIP,2,19.6,134.0,1010,0,0,0,0,0,0,0,0
2019,3,2,0,1902,WUTIP,2,19.4,133.9,1010,0,0,0,0,0,0,0,0
2019,3,2,6,1902,WUTIP,2,18.9,133.1,1008,0,0,0,0,0,0,0,0
2019,6,24,12,1903,SEPAT,2,17.9,127.7,1008,0,0,0,0,0,0,0,0
2019,6,24,18,1903,SEPAT,2,18.4,127.8,1006,0,0,0,0,0,0,0,0
2019,6,25,0,1903,SEPAT,2,18.9,127.9,1006,0,0,0,0,0,0,0,0
2019,6,25,6,1903,SEPAT,2,19.4,128.0,1006,0,0,0,0,0,0,0,0
2019,6,25,12,1903,SEPAT,2,19.8,128.1,1006,0,0,0,0,0,0,0,0
2019,6,25,18,1903,SEPAT,2,20.5,128.2,1006,0,0,0,0,0,0,0,0
2019,6,26,0,1903,SEPAT,2,21.4,128.4,1004,0,0,0,0,0,0,0,0
2019,6,26,6,1903,SEPAT,2,22.9,128.8,1004,0,0,0,0,0,0,0,0
2019,6,26,12,1903,SEPAT,2,24.8,129.5,1004,0,0,0,0,0,0,0,0
2019,6,26,18,1903,SEPAT,2,26.4,130.0,1004,0,0,0,0,0,0,0,0
2019,6,27,0,1903,SEPAT,2,28.4,130.4,1002,0,0,0,0,0,0,0,0
2019,6,27,6,1903,SEPAT,2,30.8,132.0,1000,0,0,0,0,0,0,0,0
2019,6,27,12,1903,SEPAT,3,32.6,134.7,998,35,0,0,0,3,150,60,0
2019,6,27,18,1903,SEPAT,3,34.1,137.6,996,40,0,0,0,3,150,60,0
2019,6,28,0,1903,SEPAT,3,35.2,141.6,994,40,0,0,0,3,150,60,0
2019,6,28,6,1903,SEPAT,6,36.0,147.0,992,0,0,0,0,0,0,0,0
2019,6,28,12,1903,SEPAT,6,37.0,151.0,992,0,0,0,0,0,0,0,0
2019,6,28,18,1903,SEPAT,6,38.0,154.3,994,0,0,0,0,0,0,0,0
2019,6,29,0,1903,SEPAT,6,39.0,156.3,994,0,0,0,0,0,0,0,0
2019,6,29,6,1903,SEPAT,6,39.8,158.5,998,0,0,0,0,0,0,0,0
2019,6,29,12,1903,SEPAT,6,41.0,160.1,1002,0,0,0,0,0,0,0,0
2019,6,29,18,1903,SEPAT,6,42.2,160.8,1004,0,0,0,0,0,0,0,0
2019,6,30,0,1903,SEPAT,6,43.8,161.6,1004,0,0,0,0,0,0,0,0
2019,6,30,6,1903,SEPAT,6,44.3,163.3,1004,0,0,0,0,0,0,0,0
2019,6,30,12,1903,SEPAT,6,45.0,165.5,1004,0,0,0,0,0,0,0,0
2019,6,30,18,1903,SEPAT,6,46.1,168.2,1004,0,0,0,0,0,0,0,0
2019,7,1,0,1903,SEPAT,6,47.4,169.9,1004,0,0,0,0,0,0,0,0
2019,7,1,6,1903,SEPAT,6,49.3,172.2,1004,0,0,0,0,0,0,0,0
2019,7,1,12,1903,SEPAT,6,51.3,174.3,1002,0,0,0,0,0,0,0,0
2019,7,1,18,1903,SEPAT,6,53.6,176.7,1002,0,0,0,0,0,0,0,0
2019,7,2,0,1903,SEPAT,6,57.2,178.7,1002,0,0,0,0,0,0,0,0
2019,7,2,6,1903,SEPAT,6,59.5,179.5,1002,0,0,0,0,0,0,0,0
2019,7,2,12,1903,SEPAT,6,61.1,182.0,1002,0,0,0,0,0,0,0,0
2019,7,1,18,1904,MUN,2,18.0,114.0,998,0,0,0,0,0,0,0,0
2019,7,2,0,1904,MUN,2,18.5,113.3,998,0,0,0,0,0,0,0,0
2019,7,2,6,1904,MUN,3,18.8,112.4,994,35,0,0,0,3,450,240,0
2019,7,2,12,1904,MUN,3,18.9,111.5,994,35,0,0,0,3,475,240,0
2019,7,2,18,1904,MUN,3,19.2,110.6,994,35,0,0,0,3,400,240,0
2019,7,3,0,1904,MUN,3,19.4,109.5,994,35,0,0,0,3,270,120,0
2019,7,3,6,1904,MUN,3,19.5,108.4,992,35,0,0,0,3,210,90,0
2019,7,3,12,1904,MUN,3,19.9,107.3,992,35,0,0,0,3,150,90,0
2019,7,3,18,1904,MUN,3,20.3,106.7,994,35,0,0,0,3,120,60,0
2019,7,4,0,1904,MUN,3,20.8,106.2,994,35,0,0,0,3,90,60,0
2019,7,4,6,1904,MUN,2,21.6,105.4,998,0,0,0,0,0,0,0,0
2019,7,4,12,1904,MUN,2,22.3,104.5,1000,0,0,0,0,0,0,0,0
2019,7,4,18,1904,MUN,2,23.1,103.8,1000,0,0,0,0,0,0,0,0
2019,7,14,0,1905,DANAS,2,12.6,136.7,1004,0,0,0,0,0,0,0,0
2019,7,14,6,1905,DANAS,2,13.3,135.3,1004,0,0,0,0,0,0,0,0
2019,7,14,12,1905,DANAS,2,14.0,134.3,1004,0,0,0,0,0,0,0,0
2019,7,14,18,1905,DANAS,2,15.0,133.2,1002,0,0,0,0,0,0,0,0
2019,7,15,0,1905,DANAS,2,15.6,132.1,1002,0,0,0,0,0,0,0,0
2019,7,15,6,1905,DANAS,2,16.4,131.2,1000,0,0,0,0,0,0,0,0
2019,7,15,12,1905,DANAS,2,16.9,129.5,1000,0,0,0,0,0,0,0,0
2019,7,15,18,1905,DANAS,2,17.0,127.5,998,0,0,0,0,0,0,0,0
2019,7,16,0,1905,DANAS,2,17.0,126.0,998,0,0,0,0,0,0,0,0
2019,7,16,6,1905,DANAS,3,17.1,124.9,994,35,0,0,0,3,300,210,0
2019,7,16,12,1905,DANAS,3,17.2,123.9,994,35,0,0,0,3,300,210,0
2019,7,16,18,1905,DANAS,3,17.3,123.4,994,35,0,0,0,3,300,210,0
2019,7,17,0,1905,DANAS,3,18.1,123.5,994,35,0,0,0,3,300,210,0
2019,7,17,6,1905,DANAS,3,19.0,123.7,994,35,0,0,0,3,350,270,0
2019,7,17,12,1905,DANAS,3,20.5,124.1,992,35,0,0,0,3,350,270,0
2019,7,17,18,1905,DANAS,3,21.9,124.1,992,35,0,0,0,3,350,270,0
2019,7,18,0,1905,DANAS,3,23.6,124.1,990,40,0,0,0,3,350,270,0
2019,7,18,6,1905,DANAS,3,25.7,124.1,990,40,0,0,0,3,350,270,0
2019,7,18,12,1905,DANAS,3,26.5,124.0,990,40,0,0,0,3,350,270,0
2019,7,18,18,1905,DANAS,3,27.8,124.0,985,45,0,0,0,3,300,240,0
2019,7,19,0,1905,DANAS,3,29.0,124.0,985,45,0,0,0,3,300,240,0
2019,7,19,6,1905,DANAS,3,30.3,124.2,985,45,0,0,0,2,350,200,0
2019,7,19,12,1905,DANAS,3,31.8,124.7,985,45,0,0,0,2,350,200,0
2019,7,19,18,1905,DANAS,3,33.1,125.2,985,40,0,0,0,2,350,200,0
2019,7,20,0,1905,DANAS,3,34.2,125.5,985,40,0,0,0,2,350,200,0
2019,7,20,6,1905,DANAS,3,34.8,125.7,990,40,0,0,0,2,350,150,0
2019,7,20,12,1905,DANAS,3,35.7,126.3,994,35,0,0,0,2,350,150,0
2019,7,20,18,1905,DANAS,2,36.6,127.2,996,0,0,0,0,0,0,0,0
2019,7,21,0,1905,DANAS,2,37.9,128.5,998,0,0,0,0,0,0,0,0
2019,7,21,6,1905,DANAS,2,39.0,129.6,998,0,0,0,0,0,0,0,0
2019,7,21,12,1905,DANAS,6,40.2,130.4,998,0,0,0,0,0,0,0,0
2019,7,21,18,1905,DANAS,6,41.1,131.4,996,0,0,0,0,0,0,0,0
2019,7,22,0,1905,DANAS,6,41.4,131.9,996,0,0,0,0,0,0,0,0
2019,7,22,6,1905,DANAS,6,41.7,132.1,998,0,0,0,0,0,0,0,0
2019,7,22,12,1905,DANAS,6,42.0,132.9,1000,0,0,0,0,0,0,0,0
2019,7,22,18,1905,DANAS,6,42.3,134.4,1000,0,0,0,0,0,0,0,0
2019,7,23,0,1905,DANAS,6,42.6,135.7,1002,0,0,0,0,0,0,0,0
2019,7,23,6,1905,DANAS,6,43.1,137.1,1002,0,0,0,0,0,0,0,0
2019,7,24,0,1906,NARI,2,23.0,137.0,1008,0,0,0,0,0,0,0,0
2019,7,24,6,1906,NARI,2,23.5,137.5,1006,0,0,0,0,0,0,0,0
2019,7,24,12,1906,NARI,2,24.3,137.8,1006,0,0,0,0,0,0,0,0
2019,7,24,18,1906,NARI,2,25.3,137.8,1006,0,0,0,0,0,0,0,0
2019,7,25,0,1906,NARI,2,26.3,137.7,1006,0,0,0,0,0,0,0,0
2019,7,25,6,1906,NARI,2,26.5,137.5,1004,0,0,0,0,0,0,0,0
2019,7,25,12,1906,NARI,2,27.5,137.5,1006,0,0,0,0,0,0,0,0
2019,7,25,18,1906,NARI,3,28.5,137.3,1002,35,0,0,0,2,210,120,0
2019,7,26,0,1906,NARI,3,29.7,137.1,1000,35,0,0,0,2,210,120,0
2019,7,26,6,1906,NARI,3,30.9,136.2,1000,35,0,0,0,2,210,120,0
2019,7,26,12,1906,NARI,3,32.0,135.8,1000,35,0,0,0,2,210,120,0
2019,7,26,18,1906,NARI,3,33.4,135.9,998,35,0,0,0,2,210,120,0
2019,7,26,22,1906,NARI,3,34.1,136.3,1000,35,0,0,0,2,210,120,1
2019,7,27,0,1906,NARI,3,34.7,136.4,1000,35,0,0,0,2,180,90,0
2019,7,27,6,1906,NARI,2,35.6,136.7,1004,0,0,0,0,0,0,0,0
2019,7,27,12,1906,NARI,2,36.0,138.3,1008,0,0,0,0,0,0,0,0
2019,7,27,18,1906,NARI,2,36.6,139.8,1008,0,0,0,0,0,0,0,0
2019,7,28,0,1906,NARI,6,36.9,142.0,1010,0,0,0,0,0,0,0,0
2019,7,28,6,1906,NARI,6,37.6,143.7,1010,0,0,0,0,0,0,0,0
2019,7,28,12,1906,NARI,6,38.2,145.7,1010,0,0,0,0,0,0,0,0
2019,7,28,18,1906,NARI,6,38.7,147.7,1010,0,0,0,0,0,0,0,0
2019,7,29,0,1906,NARI,6,39.3,149.8,1010,0,0,0,0,0,0,0,0
2019,7,29,6,1906,NARI,6,39.8,151.6,1008,0,0,0,0,0,0,0,0
2019,7,29,12,1906,NARI,6,40.5,152.9,1010,0,0,0,0,0,0,0,0
2019,7,30,0,1907,WIPHA,2,17.1,116.0,1002,0,0,0,0,0,0,0,0
2019,7,30,6,1907,WIPHA,2,17.6,115.4,998,0,0,0,0,0,0,0,0
2019,7,30,12,1907,WIPHA,2,18.0,114.8,996,0,0,0,0,0,0,0,0
2019,7,30,18,1907,WIPHA,3,18.4,114.2,994,35,0,0,0,2,240,160,0
2019,7,31,0,1907,WIPHA,3,18.8,113.7,994,35,0,0,0,2,240,160,0
2019,7,31,6,1907,WIPHA,3,19.2,112.9,992,35,0,0,0,2,270,210,0
2019,7,31,12,1907,WIPHA,3,19.5,112.2,992,35,0,0,0,2,270,210,0
2019,7,31,18,1907,WIPHA,3,20.1,111.4,990,40,0,0,0,2,270,210,0
2019,8,1,0,1907,WIPHA,3,20.4,110.8,990,40,0,0,0,2,270,210,0
2019,8,1,6,1907,WIPHA,3,21.0,110.5,990,40,0,0,0,2,270,210,0
2019,8,1,12,1907,WIPHA,3,21.4,110.2,990,40,0,0,0,3,270,180,0
2019,8,1,18,1907,WIPHA,3,21.2,109.4,990,40,0,0,0,3,240,120,0
2019,8,2,0,1907,WIPHA,3,21.2,109.1,990,40,0,0,0,3,240,90,0
2019,8,2,6,1907,WIPHA,3,21.1,109.0,985,45,0,0,0,3,240,90,0
2019,8,2,12,1907,WIPHA,3,21.6,108.2,990,40,0,0,0,3,180,90,0
2019,8,2,18,1907,WIPHA,3,21.5,107.3,992,35,0,0,0,3,150,90,0
2019,8,3,0,1907,WIPHA,3,21.2,106.5,992,35,0,0,0,3,150,90,0
2019,8,3,6,1907,WIPHA,3,20.8,106.2,992,35,0,0,0,2,120,60,0
2019,8,3,12,1907,WIPHA,2,20.2,105.4,994,0,0,0,0,0,0,0,0
2019,8,3,18,1907,WIPHA,2,19.7,104.4,996,0,0,0,0,0,0,0,0
2019,8,4,0,1907,WIPHA,2,20.7,102.8,998,0,0,0,0,0,0,0,0
2019,8,4,6,1907,WIPHA,2,20.5,102.1,998,0,0,0,0,0,0,0,0
2019,8,1,0,1908,FRANCISCO,2,17.4,154.7,1002,0,0,0,0,0,0,0,0
2019,8,1,6,1908,FRANCISCO,2,18.1,154.4,1002,0,0,0,0,0,0,0,0
2019,8,1,12,1908,FRANCISCO,2,18.7,154.1,1002,0,0,0,0,0,0,0,0
2019,8,1,18,1908,FRANCISCO,2,19.5,153.5,1000,0,0,0,0,0,0,0,0
2019,8,2,0,1908,FRANCISCO,2,20.3,152.9,1000,0,0,0,0,0,0,0,0
2019,8,2,6,1908,FRANCISCO,2,21.3,152.1,1000,0,0,0,0,0,0,0,0
2019,8,2,12,1908,FRANCISCO,3,22.3,151.2,998,35,0,0,0,1,150,90,0
2019,8,2,18,1908,FRANCISCO,3,23.3,150.0,998,35,0,0,0,1,150,90,0
2019,8,3,0,1908,FRANCISCO,3,24.3,148.6,998,35,0,0,0,1,150,90,0
2019,8,3,6,1908,FRANCISCO,3,25.1,147.4,996,40,0,0,0,1,150,90,0
2019,8,3,12,1908,FRANCISCO,3,25.9,146.1,996,40,0,0,0,1,150,90,0
2019,8,3,15,1908,FRANCISCO,3,26.3,145.3,996,40,0,0,0,9,120,120,0
2019,8,3,18,1908,FRANCISCO,3,26.7,144.6,992,45,0,0,0,9,120,120,0
2019,8,3,21,1908,FRANCISCO,4,27.1,143.9,990,50,0,0,0,9,120,120,0
2019,8,4,0,1908,FRANCISCO,4,27.6,143.1,990,50,0,0,0,1,120,90,0
2019,8,4,3,1908,FRANCISCO,4,28.1,142.3,990,50,0,0,0,1,120,90,0
2019,8,4,6,1908,FRANCISCO,4,28.6,141.4,990,50,0,0,0,1,120,90,0
2019,8,4,12,1908,FRANCISCO,4,29.2,140.1,985,55,9,30,30,1,120,90,0
2019,8,4,18,1908,FRANCISCO,4,29.9,138.2,980,60,9,30,30,1,120,90,0
2019,8,5,0,1908,FRANCISCO,4,30.4,136.2,980,60,9,30,30,8,150,90,0
2019,8,5,6,1908,FRANCISCO,4,30.8,134.6,980,60,9,40,40,8,150,90,0
2019,8,5,9,1908,FRANCISCO,5,31.0,133.8,975,65,9,40,40,8,150,90,0
2019,8,5,12,1908,FRANCISCO,5,31.2,133.0,970,70,9,40,40,2,120,90,0
2019,8,5,15,1908,FRANCISCO,5,31.4,132.4,970,70,9,40,40,2,120,90,0
2019,8,5,18,1908,FRANCISCO,5,31.8,131.9,970,70,9,30,30,9,90,90,0
2019,8,5,20,1908,FRANCISCO,5,31.9,131.5,970,70,9,30,30,9,90,90,1
2019,8,5,21,1908,FRANCISCO,5,32.1,131.3,975,65,9,30,30,9,90,90,0
2019,8,6,0,1908,FRANCISCO,3,32.8,130.6,992,45,0,0,0,2,90,60,0
2019,8,6,3,1908,FRANCISCO,3,33.4,130.0,996,40,0,0,0,2,90,60,0
2019,8,6,6,1908,FRANCISCO,3,34.0,129.8,998,35,0,0,0,2,90,60,0
2019,8,6,12,1908,FRANCISCO,3,35.1,129.5,1000,35,0,0,0,9,60,60,0
2019,8,6,18,1908,FRANCISCO,3,36.7,128.8,1000,35,0,0,0,9,60,60,0
2019,8,7,0,1908,FRANCISCO,2,37.9,129.0,1000,0,0,0,0,0,0,0,0
2019,8,7,6,1908,FRANCISCO,2,38.7,129.2,1002,0,0,0,0,0,0,0,0
2019,8,7,12,1908,FRANCISCO,2,39.6,129.7,1002,0,0,0,0,0,0,0,0
2019,8,7,18,1908,FRANCISCO,2,40.8,130.9,1000,0,0,0,0,0,0,0,0
2019,8,8,0,1908,FRANCISCO,2,41.5,132.7,1000,0,0,0,0,0,0,0,0
2019,8,8,6,1908,FRANCISCO,2,42.5,135.3,1000,0,0,0,0,0,0,0,0
2019,8,8,12,1908,FRANCISCO,2,42.8,137.1,1000,0,0,0,0,0,0,0,0
2019,8,8,18,1908,FRANCISCO,6,43.0,139.5,996,0,0,0,0,0,0,0,0
2019,8,9,0,1908,FRANCISCO,6,42.9,142.0,1000,0,0,0,0,0,0,0,0
2019,8,9,6,1908,FRANCISCO,6,41.9,145.5,1002,0,0,0,0,0,0,0,0
2019,8,9,12,1908,FRANCISCO,6,41.0,148.7,1002,0,0,0,0,0,0,0,0
2019,8,9,18,1908,FRANCISCO,6,40.6,152.0,1004,0,0,0,0,0,0,0,0
2019,8,10,0,1908,FRANCISCO,6,40.3,155.5,1006,0,0,0,0,0,0,0,0
2019,8,10,6,1908,FRANCISCO,6,40.0,159.2,1006,0,0,0,0,0,0,0,0
2019,8,10,12,1908,FRANCISCO,6,40.2,163.1,1006,0,0,0,0,0,0,0,0
2019,8,10,18,1908,FRANCISCO,6,41.0,167.1,1006,0,0,0,0,0,0,0,0
2019,8,11,0,1908,FRANCISCO,6,41.5,170.1,1006,0,0,0,0,0,0,0,0
2019,8,11,6,1908,FRANCISCO,6,42.5,172.2,1006,0,0,0,0,0,0,0,0
2019,8,2,6,1909,LEKIMA,2,14.5,134.3,1002,0,0,0,0,0,0,0,0
2019,8,2,12,1909,LEKIMA,2,14.4,133.8,1002,0,0,0,0,0,0,0,0
2019,8,2,18,1909,LEKIMA,2,14.3,133.3,1000,0,0,0,0,0,0,0,0
2019,8,3,0,1909,LEKIMA,2,14.3,132.8,1000,0,0,0,0,0,0,0,0
2019,8,3,6,1909,LEKIMA,2,14.5,132.3,1000,0,0,0,0,0,0,0,0
2019,8,3,12,1909,LEKIMA,2,15.0,131.9,1000,0,0,0,0,0,0,0,0
2019,8,3,18,1909,LEKIMA,2,15.7,131.5,998,0,0,0,0,0,0,0,0
2019,8,4,0,1909,LEKIMA,2,16.3,131.0,998,0,0,0,0,0,0,0,0
2019,8,4,6,1909,LEKIMA,3,16.9,130.6,994,35,0,0,0,4,350,180,0
2019,8,4,12,1909,LEKIMA,3,17.5,130.2,994,40,0,0,0,4,350,180,0
2019,8,4,18,1909,LEKIMA,3,17.7,130.1,994,40,0,0,0,4,350,180,0
2019,8,5,0,1909,LEKIMA,3,17.9,130.0,994,40,0,0,0,4,350,180,0
2019,8,5,6,1909,LEKIMA,3,18.0,129.9,990,45,0,0,0,4,350,180,0
2019,8,5,12,1909,LEKIMA,3,18.2,129.8,990,45,0,0,0,4,350,230,0
2019,8,5,18,1909,LEKIMA,4,18.5,129.5,985,50,0,0,0,4,350,230,0
2019,8,6,0,1909,LEKIMA,4,18.8,129.3,985,50,0,0,0,4,350,230,0
2019,8,6,6,1909,LEKIMA,4,19.2,129.0,980,55,9,30,30,4,350,230,0
2019,8,6,12,1909,LEKIMA,5,19.5,128.7,975,65,9,40,40,4,350,270,0
2019,8,6,18,1909,LEKIMA,5,19.9,128.4,970,70,9,60,60,4,350,270,0
2019,8,7,0,1909,LEKIMA,5,20.4,128.1,960,75,9,100,100,4,350,270,0
2019,8,7,6,1909,LEKIMA,5,21.0,127.6,950,80,9,100,100,9,270,270,0
2019,8,7,12,1909,LEKIMA,5,21.6,127.0,940,90,9,100,100,9,270,270,0
2019,8,7,18,1909,LEKIMA,5,22.1,126.5,935,95,9,100,100,9,270,270,0
2019,8,7,21,1909,LEKIMA,5,22.4,126.2,935,95,9,100,100,9,270,270,0
2019,8,8,0,1909,LEKIMA,5,22.7,126.0,935,95,9,100,100,9,270,270,0
2019,8,8,3,1909,LEKIMA,5,23.2,125.7,935,95,9,100,100,9,270,270,0
2019,8,8,6,1909,LEKIMA,5,23.6,125.4,930,100,9,100,100,9,270,270,0
2019,8,8,9,1909,LEKIMA,5,24.0,125.2,930,100,9,100,100,9,270,270,0
2019,8,8,12,1909,LEKIMA,5,24.3,125.0,925,105,9,100,100,9,300,300,0
2019,8,8,15,1909,LEKIMA,5,24.9,124.8,925,105,9,100,100,9,300,300,0
2019,8,8,18,1909,LEKIMA,5,25.5,124.5,935,95,9,100,100,9,300,300,0
2019,8,8,21,1909,LEKIMA,5,26.0,124.0,935,95,9,100,100,9,300,300,0
2019,8,9,0,1909,LEKIMA,5,26.4,123.4,940,90,9,100,100,9,300,300,0
2019,8,9,6,1909,LEKIMA,5,27.1,122.5,940,90,9,100,100,9,300,300,0
2019,8,9,12,1909,LEKIMA,5,27.5,122.0,940,90,9,100,100,9,300,300,0
2019,8,9,18,1909,LEKIMA,5,28.2,121.3,950,85,2,100,70,2,300,250,0
2019,8,10,0,1909,LEKIMA,4,29.1,120.7,970,60,9,60,60,2,300,250,0
2019,8,10,6,1909,LEKIMA,4,29.9,120.4,975,50,0,0,0,2,375,250,0
2019,8,10,12,1909,LEKIMA,3,30.8,120.4,980,45,0,0,0,2,375,250,0
2019,8,10,18,1909,LEKIMA,3,32.3,120.3,980,45,0,0,0,2,375,250,0
2019,8,11,0,1909,LEKIMA,3,33.6,120.1,980,45,0,0,0,2,375,250,0
2019,8,11,6,1909,LEKIMA,3,35.0,120.0,980,45,0,0,0,2,375,150,0
2019,8,11,12,1909,LEKIMA,3,35.9,120.0,980,45,0,0,0,2,300,150,0
2019,8,11,18,1909,LEKIMA,3,37.1,120.1,980,40,0,0,0,2,300,150,0
2019,8,12,0,1909,LEKIMA,3,37.8,119.6,985,35,0,0,0,9,180,180,0
2019,8,12,6,1909,LEKIMA,3,37.9,119.5,985,35,0,0,0,9,180,180,0
2019,8,12,12,1909,LEKIMA,3,36.9,119.6,990,35,0,0,0,9,180,180,0
2019,8,12,18,1909,LEKIMA,2,37.0,120.0,992,0,0,0,0,0,0,0,0
2019,8,13,0,1909,LEKIMA,2,37.2,120.0,996,0,0,0,0,0,0,0,0
2019,8,13,6,1909,LEKIMA,2,38.1,120.5,996,0,0,0,0,0,0,0,0
2019,8,13,12,1909,LEKIMA,2,38.6,120.9,998,0,0,0,0,0,0,0,0
2019,8,13,18,1909,LEKIMA,2,38.9,121.1,998,0,0,0,0,0,0,0,0
