,?,,?UTC,??,?,?,,,?,?,50KT,50KT,50KT,30KT,30KT,30KT,
2006,5,18,0,0601,CHANCHU,3,24.4,118.0,992,45,0,0,0,3,250,120,0
2006,5,18,6,0601,CHANCHU,3,25.9,119.2,996,40,0,0,0,3,270,90,0
2006,5,18,12,0601,CHANCHU,3,29.9,122.5,998,40,0,0,0,3,270,90,0
2006,5,18,18,0601,CHANCHU,3,31.4,123.4,998,40,0,0,0,3,230,90,0
2006,5,19,0,0601,CHANCHU,6,31.6,124.9,996,0,0,0,0,0,0,0,0
2006,5,19,6,0601,CHANCHU,6,32.2,126.8,996,0,0,0,0,0,0,0,0
2006,5,19,12,0601,CHANCHU,6,32.8,128.7,1000,0,0,0,0,0,0,0,0
2006,6,24,6,0602,JELAWAT,2,10.8,127.3,1006,0,0,0,0,0,0,0,0
2006,6,24,12,0602,JELAWAT,2,11.4,126.3,1006,0,0,0,0,0,0,0,0
2006,6,24,18,0602,JELAWAT,2,11.8,125.3,1006,0,0,0,0,0,0,0,0
2006,6,25,0,0602,JELAWAT,2,11.9,124.0,1008,0,0,0,0,0,0,0,0
2006,6,25,6,0602,JELAWAT,2,12.0,122.8,1006,0,0,0,0,0,0,0,0
2006,6,25,12,0602,JELAWAT,2,12.4,121.7,1008,0,0,0,0,0,0,0,0
2006,6,25,18,0602,JELAWAT,2,12.9,120.5,1008,0,0,0,0,0,0,0,0
2006,6,26,0,0602,JELAWAT,2,13.5,119.5,1006,0,0,0,0,0,0,0,0
2006,6,26,6,0602,JELAWAT,2,14.5,118.2,1004,0,0,0,0,0,0,0,0
2006,6,26,12,0602,JELAWAT,2,15.3,117.0,1004,0,0,0,0,0,0,0,0
2006,6,26,18,0602,JELAWAT,2,16.1,116.0,1004,0,0,0,0,0,0,0,0
2006,6,27,0,0602,JELAWAT,2,16.7,115.2,1002,0,0,0,0,0,0,0,0
2006,6,27,6,0602,JELAWAT,2,17.4,114.4,1002,0,0,0,0,0,0,0,0
2006,6,27,12,0602,JELAWAT,3,18.1,113.6,1000,35,0,0,0,9,50,50,0
2006,6,27,18,0602,JELAWAT,3,18.6,112.9,998,35,0,0,0,9,55,55,0
2006,6,28,0,0602,JELAWAT,3,19.3,112.1,998,35,0,0,0,9,55,55,0
2006,6,28,6,0602,JELAWAT,3,19.6,111.8,996,40,0,0,0,2,60,50,0
2006,6,28,12,0602,JELAWAT,3,20.0,111.4,996,40,0,0,0,2,70,40,0
2006,6,28,18,0602,JELAWAT,3,20.5,111.0,996,35,0,0,0,2,70,40,0
2006,6,29,0,0602,JELAWAT,2,21.1,110.7,998,0,0,0,0,0,0,0,0
2006,6,29,6,0603,EWINIAR,2,6.0,139.8,1006,0,0,0,0,0,0,0,0
2006,6,29,12,0603,EWINIAR,2,6.0,139.5,1008,0,0,0,0,0,0,0,0
2006,6,29,18,0603,EWINIAR,2,6.1,139.2,1006,0,0,0,0,0,0,0,0
2006,6,30,0,0603,EWINIAR,2,6.2,138.7,1006,0,0,0,0,0,0,0,0
2006,6,30,6,0603,EWINIAR,2,6.6,138.3,1004,0,0,0,0,0,0,0,0
2006,6,30,12,0603,EWINIAR,2,7.0,137.9,1002,0,0,0,0,0,0,0,0
2006,6,30,18,0603,EWINIAR,3,7.5,137.8,1000,35,0,0,0,5,130,70,0
2006,7,1,0,0603,EWINIAR,3,8.5,137.5,998,35,0,0,0,5,130,70,0
2006,7,1,6,0603,EWINIAR,3,9.4,136.8,994,35,0,0,0,5,130,80,0
2006,7,1,12,0603,EWINIAR,3,10.2,136.0,992,40,0,0,0,5,130,90,0
2006,7,1,18,0603,EWINIAR,3,10.5,135.6,992,40,0,0,0,5,130,90,0
2006,7,2,0,0603,EWINIAR,3,10.8,135.4,990,45,0,0,0,5,140,90,0
2006,7,2,6,0603,EWINIAR,3,11.2,135.0,990,45,0,0,0,5,150,90,0
2006,7,2,12,0603,EWINIAR,4,11.8,134.6,985,50,0,0,0,5,150,100,0
2006,7,2,18,0603,EWINIAR,4,12.1,134.5,980,60,9,30,30,5,150,110,0
2006,7,3,0,0603,EWINIAR,5,12.3,134.5,975,65,9,40,40,5,150,130,0
2006,7,3,6,0603,EWINIAR,5,13.1,134.5,960,80,9,55,55,5,170,160,0
2006,7,3,12,0603,EWINIAR,5,14.1,134.1,950,85,9,60,60,9,180,180,0
2006,7,3,18,0603,EWINIAR,5,14.7,133.5,950,85,9,60,60,9,180,180,0
2006,7,4,0,0603,EWINIAR,5,15.3,133.0,950,85,9,60,60,9,180,180,0
2006,7,4,6,0603,EWINIAR,5,16.1,132.5,945,90,9,65,65,9,190,190,0
2006,7,4,12,0603,EWINIAR,5,16.8,132.2,930,100,9,75,75,9,200,200,0
2006,7,4,18,0603,EWINIAR,5,17.4,131.5,930,100,9,75,75,9,200,200,0
2006,7,5,0,0603,EWINIAR,5,17.9,130.8,930,100,9,75,75,9,200,200,0
2006,7,5,6,0603,EWINIAR,5,18.2,130.1,940,90,9,70,70,9,180,180,0
2006,7,5,12,0603,EWINIAR,5,18.5,129.6,950,85,9,65,65,4,190,160,0
2006,7,5,18,0603,EWINIAR,5,18.8,129.2,955,80,9,60,60,4,190,150,0
2006,7,6,0,0603,EWINIAR,5,19.2,128.8,955,80,9,60,60,4,190,150,0
2006,7,6,6,0603,EWINIAR,5,19.6,128.4,955,80,4,70,50,4,200,140,0
2006,7,6,12,0603,EWINIAR,5,20.1,128.2,955,80,4,70,50,4,220,130,0
2006,7,6,18,0603,EWINIAR,5,20.6,127.8,955,80,4,70,50,4,220,130,0
2006,7,7,0,0603,EWINIAR,5,20.8,127.6,955,80,4,70,50,4,220,130,0
2006,7,7,6,0603,EWINIAR,5,21.4,127.4,955,80,4,70,50,4,220,130,0
2006,7,7,12,0603,EWINIAR,5,22.1,127.1,955,80,4,70,50,4,220,130,0
2006,7,7,15,0603,EWINIAR,5,22.3,126.8,955,80,4,70,50,4,220,130,0
2006,7,7,18,0603,EWINIAR,5,22.5,126.5,950,80,3,80,50,3,240,140,0
2006,7,7,21,0603,EWINIAR,5,22.9,126.6,950,80,3,80,50,3,240,140,0
2006,7,8,0,0603,EWINIAR,5,23.2,126.5,950,80,3,80,50,3,250,130,0
2006,7,8,3,0603,EWINIAR,5,23.7,126.5,950,80,3,80,50,3,240,150,0
2006,7,8,6,0603,EWINIAR,5,24.1,126.3,950,80,2,80,50,2,240,170,0
2006,7,8,9,0603,EWINIAR,5,24.7,126.2,950,80,2,80,50,2,240,170,0
2006,7,8,12,0603,EWINIAR,5,25.1,126.1,955,80,2,80,40,2,240,170,0
2006,7,8,15,0603,EWINIAR,5,25.6,125.9,955,80,2,80,40,2,240,170,0
2006,7,8,18,0603,EWINIAR,5,26.3,125.9,960,75,2,70,40,2,240,150,0
2006,7,8,21,0603,EWINIAR,5,26.8,125.8,960,75,2,70,40,2,240,150,0
2006,7,9,0,0603,EWINIAR,5,27.5,125.8,960,75,2,70,40,2,240,150,0
2006,7,9,3,0603,EWINIAR,5,28.2,125.8,960,75,2,70,40,2,240,150,0
2006,7,9,6,0603,EWINIAR,5,29.3,125.8,965,70,2,60,30,2,250,130,0
2006,7,9,9,0603,EWINIAR,5,30.0,125.8,965,70,2,60,30,2,250,130,0
2006,7,9,12,0603,EWINIAR,5,30.7,125.7,970,65,2,55,25,2,240,110,0
2006,7,9,15,0603,EWINIAR,5,31.7,125.6,970,65,2,55,25,2,240,110,0
2006,7,9,18,0603,EWINIAR,4,32.6,125.8,975,60,2,50,20,2,220,100,0
2006,7,9,21,0603,EWINIAR,4,33.2,126.0,975,60,2,50,20,2,220,100,0
2006,7,10,0,0603,EWINIAR,4,33.8,126.2,975,60,2,50,20,3,200,90,0
2006,7,10,3,0603,EWINIAR,4,34.5,126.4,980,55,2,40,10,3,180,80,0
2006,7,10,6,0603,EWINIAR,3,35.6,126.8,985,45,0,0,0,3,180,80,0
2006,7,10,12,0603,EWINIAR,6,37.5,128.5,996,0,0,0,0,0,0,0,0
2006,7,10,18,0603,EWINIAR,6,39.0,130.3,996,0,0,0,0,0,0,0,0
2006,7,11,0,0603,EWINIAR,6,40.3,132.2,996,0,0,0,0,0,0,0,0
2006,7,11,6,0603,EWINIAR,6,41.0,134.1,998,0,0,0,0,0,0,0,0
2006,7,11,12,0603,EWINIAR,6,42.1,135.8,1000,0,0,0,0,0,0,0,0
2006,7,11,18,0603,EWINIAR,6,43.6,137.5,1000,0,0,0,0,0,0,0,0
2006,7,12,0,0603,EWINIAR,6,45.5,139.9,1000,0,0,0,0,0,0,0,0
2006,7,12,6,0603,EWINIAR,6,47.0,140.6,998,0,0,0,0,0,0,0,0
2006,7,12,12,0603,EWINIAR,6,47.6,140.8,998,0,0,0,0,0,0,0,0
2006,7,12,18,0603,EWINIAR,6,48.2,140.9,998,0,0,0,0,0,0,0,0
2006,7,8,6,0604,BILIS,2,11.6,140.5,1000,0,0,0,0,0,0,0,0
2006,7,8,12,0604,BILIS,2,12.0,139.7,1000,0,0,0,0,0,0,0,0
2006,7,8,18,0604,BILIS,2,12.5,138.8,1000,0,0,0,0,0,0,0,0
2006,7,9,0,0604,BILIS,2,12.9,137.9,1000,0,0,0,0,0,0,0,0
2006,7,9,6,0604,BILIS,3,13.4,137.0,998,35,0,0,0,2,200,100,0
2006,7,9,12,0604,BILIS,3,14.1,136.0,998,35,0,0,0,2,200,100,0
2006,7,9,18,0604,BILIS,3,14.7,135.0,996,35,0,0,0,2,220,120,0
2006,7,10,0,0604,BILIS,3,15.5,133.8,996,35,0,0,0,2,240,150,0
2006,7,10,6,0604,BILIS,3,16.3,132.7,994,40,0,0,0,2,240,180,0
2006,7,10,12,0604,BILIS,3,16.9,131.8,992,45,0,0,0,2,240,190,0
2006,7,10,18,0604,BILIS,4,17.6,130.9,990,50,0,0,0,2,260,200,0
2006,7,11,0,0604,BILIS,4,18.3,129.9,990,55,1,150,50,2,300,200,0
2006,7,11,6,0604,BILIS,4,19.0,129.0,990,55,1,170,50,2,350,200,0
2006,7,11,12,0604,BILIS,4,19.4,128.3,985,55,1,200,60,2,375,200,0
2006,7,11,18,0604,BILIS,4,20.0,127.0,985,55,2,200,80,2,375,240,0
2006,7,12,0,0604,BILIS,4,20.8,126.0,980,55,2,200,80,2,375,280,0
2006,7,12,6,0604,BILIS,4,21.3,125.3,980,55,2,200,80,2,375,280,0
2006,7,12,9,0604,BILIS,4,21.6,124.8,975,55,2,200,80,2,375,290,0
2006,7,12,12,0604,BILIS,4,22.0,124.4,975,55,2,200,80,2,375,290,0
2006,7,12,15,0604,BILIS,4,22.2,124.1,975,55,2,200,80,2,375,300,0
2006,7,12,18,0604,BILIS,4,22.5,123.9,975,55,2,200,80,2,375,300,0
2006,7,12,21,0604,BILIS,4,22.8,123.6,975,60,2,200,90,2,375,300,0
2006,7,13,0,0604,BILIS,4,23.1,123.4,975,60,2,200,90,2,375,300,0
2006,7,13,3,0604,BILIS,4,23.4,123.3,975,60,2,200,100,2,375,290,0
2006,7,13,6,0604,BILIS,4,23.7,123.1,970,60,2,200,100,2,400,260,0
2006,7,13,9,0604,BILIS,4,24.4,122.7,970,60,2,200,100,3,400,230,0
2006,7,13,12,0604,BILIS,4,24.8,122.5,975,55,2,200,100,3,400,200,0
2006,7,13,15,0604,BILIS,4,25.2,121.7,975,55,3,200,100,3,400,170,0
2006,7,13,18,0604,BILIS,4,25.5,121.1,975,55,3,200,100,3,400,150,0
2006,7,13,21,0604,BILIS,4,25.6,120.8,975,55,3,200,80,3,400,130,0
2006,7,14,0,0604,BILIS,4,25.7,120.5,975,55,3,220,50,3,400,100,0
2006,7,14,3,0604,BILIS,4,25.9,120.1,975,55,3,230,30,3,400,70,0
2006,7,14,6,0604,BILIS,4,26.3,119.3,980,55,3,240,10,3,400,50,0
2006,7,14,9,0604,BILIS,4,26.6,118.8,980,55,3,220,10,3,400,40,0
2006,7,14,12,0604,BILIS,4,26.7,118.2,985,50,0,0,0,3,400,30,0
2006,7,14,18,0604,BILIS,4,26.8,117.0,985,50,0,0,0,3,400,20,0
2006,7,15,0,0604,BILIS,3,26.9,116.1,990,40,0,0,0,3,400,10,0
2006,7,15,6,0604,BILIS,2,26.7,114.9,990,0,0,0,0,0,0,0,0
2006,7,15,12,0604,BILIS,2,26.9,114.3,990,0,0,0,0,0,0,0,0
2006,7,15,18,0604,BILIS,2,27.4,113.8,992,0,0,0,0,0,0,0,0
2006,7,16,0,0604,BILIS,2,27.7,113.3,994,0,0,0,0,0,0,0,0
2006,7,16,6,0604,BILIS,2,28.0,112.9,994,0,0,0,0,0,0,0,0
2006,7,16,12,0604,BILIS,2,28.4,112.4,996,0,0,0,0,0,0,0,0
2006,7,16,18,0604,BILIS,2,28.8,112.1,996,0,0,0,0,0,0,0,0
2006,7,17,18,0605,KAEMI,2,8.9,147.8,1006,0,0,0,0,0,0,0,0
2006,7,18,0,0605,KAEMI,2,9.4,147.2,1006,0,0,0,0,0,0,0,0
2006,7,18,6,0605,KAEMI,2,9.7,146.0,1004,0,0,0,0,0,0,0,0
2006,7,18,12,0605,KAEMI,2,10.2,144.5,1004,0,0,0,0,0,0,0,0
2006,7,18,18,0605,KAEMI,2,10.4,143.3,1004,0,0,0,0,0,0,0,0
2006,7,19,0,0605,KAEMI,2,11.0,142.0,1004,0,0,0,0,0,0,0,0
2006,7,19,6,0605,KAEMI,2,11.7,140.8,1002,0,0,0,0,0,0,0,0
2006,7,19,12,0605,KAEMI,3,12.0,140.0,998,35,0,0,0,9,80,80,0
2006,7,19,18,0605,KAEMI,3,12.1,139.0,994,40,0,0,0,9,100,100,0
2006,7,20,0,0605,KAEMI,4,12.6,138.4,992,50,0,0,0,9,100,100,0
2006,7,20,6,0605,KAEMI,4,13.5,137.7,985,55,9,30,30,9,110,110,0
2006,7,20,12,0605,KAEMI,4,14.0,136.4,980,60,9,30,30,9,120,120,0
2006,7,20,18,0605,KAEMI,5,14.7,135.4,975,65,9,40,40,9,130,130,0
2006,7,21,0,0605,KAEMI,5,15.4,134.1,970,70,9,45,45,9,140,140,0
2006,7,21,6,0605,KAEMI,5,15.8,132.8,965,75,9,50,50,9,150,150,0
2006,7,21,12,0605,KAEMI,5,16.1,131.7,960,80,9,55,55,9,160,160,0
2006,7,21,18,0605,KAEMI,5,16.4,130.8,960,80,9,55,55,9,160,160,0
2006,7,22,0,0605,KAEMI,5,16.6,129.7,960,80,9,55,55,9,160,160,0
2006,7,22,6,0605,KAEMI,5,16.9,129.1,960,80,9,55,55,4,170,150,0
2006,7,22,12,0605,KAEMI,5,17.1,128.8,960,80,9,55,55,4,170,150,0
2006,7,22,18,0605,KAEMI,5,18.0,128.1,960,80,9,55,55,4,180,140,0
2006,7,23,0,0605,KAEMI,5,18.5,127.5,960,80,9,55,55,4,190,130,0
2006,7,23,6,0605,KAEMI,5,19.4,126.5,960,80,9,55,55,4,190,130,0
2006,7,23,12,0605,KAEMI,5,20.1,125.5,965,75,9,50,50,4,180,130,0
2006,7,23,18,0605,KAEMI,5,20.5,124.5,965,75,9,50,50,4,170,130,0
2006,7,24,0,0605,KAEMI,5,20.8,123.8,970,70,9,45,45,4,170,130,0
2006,7,24,6,0605,KAEMI,5,21.6,122.7,970,70,9,45,45,4,170,130,0
2006,7,24,12,0605,KAEMI,5,22.3,121.3,975,65,3,40,30,3,170,130,0
2006,7,24,18,0605,KAEMI,4,23.1,120.3,985,60,3,35,25,3,160,120,0
2006,7,25,0,0605,KAEMI,4,23.6,119.6,985,55,3,30,20,3,160,100,0
2006,7,25,6,0605,KAEMI,4,24.2,118.8,985,50,0,0,0,3,160,100,0
2006,7,25,12,0605,KAEMI,3,24.3,117.6,990,45,0,0,0,3,140,100,0
2006,7,25,18,0605,KAEMI,3,24.4,116.6,990,40,0,0,0,3,140,100,0
2006,7,26,0,0605,KAEMI,2,24.8,116.0,992,0,0,0,0,0,0,0,0
2006,7,26,6,0605,KAEMI,2,24.9,115.1,994,0,0,0,0,0,0,0,0
2006,7,26,12,0605,KAEMI,2,25.1,114.6,996,0,0,0,0,0,0,0,0
2006,7,26,18,0605,KAEMI,2,25.2,113.9,998,0,0,0,0,0,0,0,0
2006,7,27,0,0605,KAEMI,2,25.0,113.2,1000,0,0,0,0,0,0,0,0
2006,7,28,6,0606,PRAPIROON,2,13.4,129.5,1004,0,0,0,0,0,0,0,0
2006,7,28,12,0606,PRAPIROON,2,13.5,129.2,1004,0,0,0,0,0,0,0,0
2006,7,28,18,0606,PRAPIROON,2,13.5,128.9,1004,0,0,0,0,0,0,0,0
2006,7,29,0,0606,PRAPIROON,2,13.6,128.7,1004,0,0,0,0,0,0,0,0
2006,7,29,6,0606,PRAPIROON,2,13.7,128.4,1004,0,0,0,0,0,0,0,0
2006,7,29,12,0606,PRAPIROON,2,13.8,127.9,1004,0,0,0,0,0,0,0,0
2006,7,29,18,0606,PRAPIROON,2,13.9,127.5,1004,0,0,0,0,0,0,0,0
2006,7,30,0,0606,PRAPIROON,2,14.1,127.0,1004,0,0,0,0,0,0,0,0
2006,7,30,6,0606,PRAPIROON,2,14.3,126.3,1004,0,0,0,0,0,0,0,0
2006,7,30,12,0606,PRAPIROON,2,14.6,125.3,1004,0,0,0,0,0,0,0,0
2006,7,30,18,0606,PRAPIROON,2,15.0,124.3,1004,0,0,0,0,0,0,0,0
2006,7,31,0,0606,PRAPIROON,2,15.5,123.3,1004,0,0,0,0,0,0,0,0
2006,7,31,6,0606,PRAPIROON,2,16.2,122.2,1002,0,0,0,0,0,0,0,0
2006,7,31,12,0606,PRAPIROON,2,16.6,121.1,1002,0,0,0,0,0,0,0,0
2006,7,31,18,0606,PRAPIROON,2,16.7,119.6,1002,0,0,0,0,0,0,0,0
2006,8,1,0,0606,PRAPIROON,2,16.7,118.4,1000,0,0,0,0,0,0,0,0
2006,8,1,6,0606,PRAPIROON,3,17.0,117.7,998,35,0,0,0,9,110,110,0
2006,8,1,12,0606,PRAPIROON,3,17.5,116.7,994,40,0,0,0,9,130,130,0
2006,8,1,18,0606,PRAPIROON,4,17.5,116.0,985,50,0,0,0,9,150,150,0
2006,8,2,0,0606,PRAPIROON,4,18.1,115.2,980,55,9,40,40,9,180,180,0
2006,8,2,6,0606,PRAPIROON,4,18.9,114.8,975,60,9,45,45,9,190,190,0
2006,8,2,12,0606,PRAPIROON,5,19.2,113.7,970,65,9,50,50,2,200,180,0
2006,8,2,18,0606,PRAPIROON,5,19.3,113.2,970,65,9,60,60,2,200,150,0
2006,8,3,0,0606,PRAPIROON,5,20.1,112.8,970,65,9,60,60,2,200,130,0
2006,8,3,6,0606,PRAPIROON,5,20.9,112.2,970,65,3,60,50,2,200,100,0
2006,8,3,12,0606,PRAPIROON,4,21.6,111.5,975,60,3,60,30,2,200,70,0
2006,8,3,18,0606,PRAPIROON,4,21.8,110.3,980,60,3,50,20,2,200,50,0
2006,8,4,0,0606,PRAPIROON,4,22.2,109.6,985,50,0,0,0,2,180,40,0
2006,8,4,6,0606,PRAPIROON,3,22.9,109.0,990,45,0,0,0,2,150,30,0
2006,8,4,12,0606,PRAPIROON,3,23.4,108.4,994,40,0,0,0,2,100,20,0
2006,8,4,18,0606,PRAPIROON,3,23.9,107.7,996,35,0,0,0,2,50,10,0
2006,8,5,0,0606,PRAPIROON,2,24.0,107.0,998,0,0,0,0,0,0,0,0
2006,8,5,6,0606,PRAPIROON,2,23.9,106.6,1002,0,0,0,0,0,0,0,0
2006,8,3,18,0607,MARIA,2,21.2,152.2,1006,0,0,0,0,0,0,0,0
2006,8,4,0,0607,MARIA,2,21.9,151.9,1006,0,0,0,0,0,0,0,0
2006,8,4,6,0607,MARIA,2,22.7,151.4,1006,0,0,0,0,0,0,0,0
2006,8,4,12,0607,MARIA,2,23.7,149.7,1006,0,0,0,0,0,0,0,0
2006,8,4,18,0607,MARIA,2,24.2,148.1,1004,0,0,0,0,0,0,0,0
2006,8,5,0,0607,MARIA,2,24.7,147.0,1002,0,0,0,0,0,0,0,0
2006,8,5,6,0607,MARIA,2,25.6,146.1,1002,0,0,0,0,0,0,0,0
2006,8,5,12,0607,MARIA,2,26.0,145.2,1000,0,0,0,0,0,0,0,0
2006,8,5,18,0607,MARIA,3,26.4,143.8,998,35,0,0,0,3,80,70,0
2006,8,5,21,0607,MARIA,3,26.7,143.3,994,40,0,0,0,3,90,70,0
2006,8,6,0,0607,MARIA,3,27.0,142.7,990,45,0,0,0,2,100,70,0
2006,8,6,3,0607,MARIA,4,27.3,142.1,985,50,0,0,0,2,110,70,0
2006,8,6,6,0607,MARIA,4,27.6,141.6,980,60,9,20,20,1,120,70,0
2006,8,6,9,0607,MARIA,5,27.8,141.1,980,65,9,30,30,1,120,70,0
2006,8,6,12,0607,MARIA,5,28.2,140.6,980,65,9,30,30,1,120,70,0
2006,8,6,18,0607,MARIA,5,28.8,139.7,975,70,1,45,35,1,130,80,0
2006,8,7,0,0607,MARIA,5,29.6,138.8,975,70,1,45,35,1,130,80,0
2006,8,7,6,0607,MARIA,5,30.6,138.1,975,70,1,45,35,1,130,80,0
2006,8,7,12,0607,MARIA,5,31.2,137.4,975,70,2,45,35,2,130,80,0
2006,8,7,15,0607,MARIA,5,31.5,137.0,975,70,2,45,35,2,130,80,0
2006,8,7,18,0607,MARIA,5,31.9,136.8,975,70,2,45,35,2,140,70,0
2006,8,7,21,0607,MARIA,5,32.3,136.6,975,70,2,45,35,2,140,70,0
2006,8,8,0,0607,MARIA,5,32.6,136.6,980,65,3,35,25,2,140,60,0
2006,8,8,3,0607,MARIA,5,32.9,136.6,980,65,3,35,25,3,140,60,0
2006,8,8,6,0607,MARIA,4,33.1,136.7,980,60,3,30,20,3,140,60,0
2006,8,8,9,0607,MARIA,4,33.2,136.8,980,60,3,30,20,3,140,60,0
2006,8,8,12,0607,MARIA,4,33.6,137.3,985,55,3,25,15,3,120,50,0
2006,8,8,15,0607,MARIA,4,33.8,137.7,985,55,3,25,15,3,120,50,0
2006,8,8,18,0607,MARIA,4,34.0,138.1,990,50,0,0,0,3,110,40,0
2006,8,8,21,0607,MARIA,4,34.1,138.6,990,50,0,0,0,3,110,40,0
2006,8,8,22,0607,MARIA,4,34.2,139.1,992,50,0,0,0,3,100,30,1
2006,8,9,0,0607,MARIA,4,34.5,139.8,994,50,0,0,0,3,100,30,0
2006,8,9,3,0607,MARIA,4,35.2,140.6,996,50,0,0,0,3,110,40,0
2006,8,9,6,0607,MARIA,3,35.6,141.2,996,45,0,0,0,3,110,40,0
2006,8,9,9,0607,MARIA,3,36.0,141.8,998,45,0,0,0,3,120,50,0
2006,8,9,12,0607,MARIA,3,36.4,142.4,998,40,0,0,0,3,130,60,0
2006,8,9,18,0607,MARIA,3,36.7,143.0,1000,40,0,0,0,3,140,80,0
2006,8,10,0,0607,MARIA,3,36.9,143.9,1000,40,0,0,0,3,160,80,0
2006,8,10,6,0607,MARIA,6,36.9,144.4,1000,0,0,0,0,0,0,0,0
2006,8,10,12,0607,MARIA,6,36.9,145.8,1000,0,0,0,0,0,0,0,0
2006,8,10,18,0607,MARIA,6,37.7,147.0,1000,0,0,0,0,0,0,0,0
2006,8,11,0,0607,MARIA,6,38.7,148.3,1000,0,0,0,0,0,0,0,0
2006,8,11,6,0607,MARIA,6,39.3,149.2,1000,0,0,0,0,0,0,0,0
2006,8,11,12,0607,MARIA,6,39.8,150.0,1000,0,0,0,0,0,0,0,0
2006,8,11,18,0607,MARIA,6,40.0,150.0,1000,0,0,0,0,0,0,0,0
2006,8,12,0,0607,MARIA,6,40.6,150.5,998,0,0,0,0,0,0,0,0
2006,8,12,6,0607,MARIA,6,41.3,150.7,1000,0,0,0,0,0,0,0,0
2006,8,12,12,0607,MARIA,6,42.0,151.0,1000,0,0,0,0,0,0,0,0
2006,8,12,18,0607,MARIA,6,42.9,151.3,1002,0,0,0,0,0,0,0,0
2006,8,13,0,0607,MARIA,6,43.8,151.5,1004,0,0,0,0,0,0,0,0
2006,8,13,6,0607,MARIA,6,44.1,151.3,1004,0,0,0,0,0,0,0,0
